,#RIC,Alias Underlying RIC,Domain,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,date,time,Adjusted Open
8487,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,27.0,2.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:49:00,81.80651890482397
8488,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:51:00,81.80651890482397
8489,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.7,81.7,1.0,2.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:53:00,81.90664928292045
8490,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,1.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:56:00,81.60625814863101
8491,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.5,81.5,0.0,3.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:58:00,81.80651890482397
8492,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.4,81.4,24.0,8.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,18:59:00,81.60625814863101
8493,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,25.0,1.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,19:00:00,81.60625814863101
8494,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,1.0,82.7,82.7,82.7,82.7,0.0,84.6,84.7,84.6,84.7,0.0,1997-12-01,19:12:00,81.60625814863101
8495,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.4,81.4,81.4,81.4,4.0,1.0,81.25,81.25,81.25,81.25,1.0,82.95,82.95,82.95,82.95,1.0,1997-12-01,21:11:00,81.50612777053455
8496,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,2.0,1.0,81.1,81.1,81.1,81.1,1.0,81.5,81.5,81.5,81.5,1.0,1997-12-02,02:59:00,81.60625814863101
8497,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,1.0,1.0,81.15,81.15,81.15,81.15,1.0,81.9,81.9,81.9,81.9,1.0,1997-12-02,03:14:00,81.60625814863101
8498,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:10:00,82.10691003911342
8499,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,26.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:11:00,82.10691003911342
8500,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,17.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:14:00,81.90664928292045
8501,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.2,82.2,82.2,82.2,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:17:00,82.30717079530638
8502,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.1,82.1,81.95,81.95,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:22:00,82.2070404172099
8503,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.95,81.95,81.65,81.65,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:23:00,82.05684485006518
8504,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.9,81.9,81.9,81.9,13.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:25:00,82.00677966101695
8505,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,33.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:26:00,82.10691003911342
8506,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,3.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:27:00,81.90664928292045
8507,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,10.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:31:00,82.10691003911342
8508,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.1,82.1,82.1,82.1,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:33:00,82.2070404172099
8509,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.15,82.15,82.15,82.15,44.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:36:00,82.25710560625814
8510,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.15,82.15,82.15,82.15,23.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:37:00,82.25710560625814
8511,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.15,82.15,82.15,82.15,1.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:38:00,82.25710560625814
8512,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:42:00,82.40730117340286
8513,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.0,82.0,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:43:00,82.40730117340286
8514,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:44:00,82.10691003911342
8515,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:46:00,82.40730117340286
8516,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:49:00,82.40730117340286
8517,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.2,82.2,82.2,82.2,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,13:54:00,82.30717079530638
8518,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.1,82.1,82.1,82.1,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:08:00,82.2070404172099
8519,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.1,82.1,82.1,82.1,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:09:00,82.2070404172099
8520,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,1.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:12:00,82.10691003911342
8521,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.1,82.1,82.1,82.1,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:15:00,82.2070404172099
8522,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,81.9,81.9,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:16:00,82.10691003911342
8523,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.1,81.8,82.1,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:17:00,82.10691003911342
8524,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,16.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:18:00,82.10691003911342
8525,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.9,82.0,81.9,82.0,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:19:00,82.00677966101695
8526,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.2,82.2,82.2,82.2,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:27:00,82.30717079530638
8527,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:33:00,82.40730117340286
8528,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:35:00,82.40730117340286
8529,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.4,82.4,82.4,82.4,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:36:00,82.50743155149934
8530,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.3,82.3,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:42:00,82.40730117340286
8531,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.2,82.3,82.2,82.2,0.0,4.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:48:00,82.30717079530638
8532,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.3,82.3,82.2,82.3,0.0,4.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:49:00,82.40730117340286
8533,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:55:00,82.10691003911342
8534,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.0,82.0,82.0,82.0,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:56:00,82.10691003911342
8535,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.9,81.9,81.9,81.9,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:57:00,82.00677966101695
8536,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:58:00,81.90664928292045
8537,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,14:59:00,81.90664928292045
8538,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:05:00,81.80651890482397
8539,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.7,81.8,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:07:00,81.90664928292045
8540,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:13:00,81.80651890482397
8541,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:30:00,81.90664928292045
8542,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.75,81.75,81.75,81.75,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:51:00,81.85658409387221
8543,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.75,81.75,81.75,81.75,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:55:00,81.85658409387221
8544,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.45,81.45,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:56:00,81.60625814863101
8545,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.3,81.3,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:57:00,81.40599739243805
8546,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.8,81.5,81.8,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,15:59:00,81.60625814863101
8547,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,5.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:00:00,81.60625814863101
8548,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,24.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:01:00,81.60625814863101
8549,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:04:00,81.60625814863101
8550,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:14:00,81.60625814863101
8551,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.3,81.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:22:00,81.40599739243805
8552,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.25,81.25,2.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:24:00,81.40599739243805
8553,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:43:00,81.60625814863101
8554,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.3,81.3,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,16:59:00,81.40599739243805
8555,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.4,81.3,81.4,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:04:00,81.40599739243805
8556,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.3,81.3,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:05:00,81.40599739243805
8557,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.4,81.4,81.4,81.4,246.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:06:00,81.50612777053455
8558,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:18:00,81.60625814863101
8559,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:33:00,81.7063885267275
8560,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:35:00,81.7063885267275
8561,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:37:00,81.80651890482397
8562,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.7,81.7,0.0,4.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:38:00,81.90664928292045
8563,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.7,81.6,81.6,0.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:42:00,81.7063885267275
8564,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:43:00,81.7063885267275
8565,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,17:47:00,81.7063885267275
8566,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:13:00,81.90664928292045
8567,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:14:00,81.80651890482397
8568,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.75,81.75,81.75,81.75,9.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:24:00,81.85658409387221
8569,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.75,81.75,81.75,81.75,7.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:25:00,81.85658409387221
8570,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:32:00,81.80651890482397
8571,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,4.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:33:00,81.80651890482397
8572,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.85,81.85,81.85,81.85,8.0,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:35:00,81.9567144719687
8573,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.9,81.9,81.9,81.9,0.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:37:00,82.00677966101695
8574,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.95,82.0,81.95,82.0,0.0,4.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:44:00,82.05684485006518
8575,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.9,81.8,81.9,6.0,3.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:49:00,81.90664928292045
8576,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,15.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:56:00,81.90664928292045
8577,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.6,81.6,10.0,2.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:58:00,81.80651890482397
8578,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.6,81.5,81.6,82.0,4.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,18:59:00,81.60625814863101
8579,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,,1.0,81.25,81.25,81.25,81.25,0.0,82.3,82.3,82.3,82.3,0.0,1997-12-02,19:08:00,81.7063885267275
8580,HGc1,HGZ7,Market Price,-5,Intraday 1Min,82.85,82.85,82.85,82.85,1.0,1.0,79.4,80.9,79.4,80.9,4.0,82.85,82.85,82.0,82.0,4.0,1997-12-02,21:00:00,82.95801825293348
8581,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,1.0,1.0,81.2,81.2,81.2,81.2,1.0,82.2,82.2,82.2,82.2,1.0,1997-12-02,22:20:00,81.60625814863101
8582,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.5,81.5,0.0,2.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:11:00,81.80651890482397
8583,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.5,81.5,1.0,3.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:12:00,81.7063885267275
8584,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,1.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:15:00,81.60625814863101
8585,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.7,81.5,81.7,0.0,2.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:16:00,81.60625814863101
8586,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:18:00,81.7063885267275
8587,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.3,81.3,81.3,81.3,1.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:34:00,81.40599739243805
8588,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:46:00,81.7063885267275
8589,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:47:00,81.7063885267275
8590,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,1.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:49:00,81.7063885267275
8591,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.4,81.4,81.4,81.4,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,13:55:00,81.50612777053455
8592,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.4,81.4,81.4,81.4,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:00:00,81.50612777053455
8593,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:13:00,81.7063885267275
8594,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.8,81.8,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:25:00,81.90664928292045
8595,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.8,81.8,81.7,81.7,0.0,2.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:28:00,81.90664928292045
8596,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,1.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:31:00,81.7063885267275
8597,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.55,81.55,81.55,81.55,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:37:00,81.65632333767925
8598,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.55,81.6,81.55,81.6,0.0,3.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:40:00,81.65632333767925
8599,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.5,81.5,81.5,81.5,10.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:42:00,81.60625814863101
8600,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.55,81.55,81.55,81.55,10.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:46:00,81.65632333767925
8601,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.6,81.6,81.6,81.6,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:47:00,81.7063885267275
8602,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,41.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,14:50:00,81.80651890482397
8603,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,2.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,15:04:00,81.80651890482397
8604,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,15:06:00,81.80651890482397
8605,HGc1,HGZ7,Market Price,-5,Intraday 1Min,81.7,81.7,81.7,81.7,0.0,1.0,81.2,81.2,81.2,81.2,0.0,82.1,82.1,82.1,82.1,0.0,1997-12-03,15:14:00,81.80651890482397
